date,platform,campaign_type,industry,country,impressions,clicks,CTR,CPC,ad_spend,conversions,CPA,revenue,ROAS,conversion_rate,high_roas_flag,profit,cost_efficiency,engagement_score,year,month,day
2024-05-25,google ads,search,e-commerce,india,65107,1777,0.0273,1.63,2896.51,128,22.63,29612.56,10.22,0.07203151378728194,True,26716.050000000003,0.0441911127529337,1777.4211,2024,5,25
2024-03-02,google ads,shopping,saas,india,69839,1620,0.0232,1.26,2041.2,80,25.52,22785.52,11.16,0.04938271604938271,True,20744.32,0.03919263178522438,1620.2648,2024,3,2
2024-02-27,google ads,video,saas,usa,104794,5920,0.0565,3.66,18189.69375,359,60.35,21837.83,1.01,0.06064189189189189,False,3648.136250000003,0.01973645103288229,5920.861,2024,2,27
2024-04-14,meta ads,video,edtech,usa,33549,1224,0.0365,0.76,930.24,89,10.45,26101.34,28.06,0.0727124183006536,True,25171.1,0.09567423460612315,1224.5384999999999,2024,4,14
2024-02-17,google ads,video,saas,germany,133027,7808,0.0587,1.26,9838.08,153,64.3,22193.12,2.26,0.0195952868852459,True,12355.039999999999,0.015551814988290398,7808.6849,2024,2,17
2024-11-12,meta ads,video,edtech,germany,27419,1192,0.0435,1.83,2181.36,38,57.4,5935.39,2.72,0.031879194630872486,True,3754.03,0.017420324934902996,1192.7265,2024,11,12
2024-05-24,google ads,video,healthcare,canada,102648,2330,0.0227,2.55,5941.5,157,37.84,28653.63,4.82,0.06738197424892704,True,22712.13,0.026424303627030212,2330.1096000000002,2024,5,24
2024-01-20,google ads,display,e-commerce,canada,181687,8321,0.0458,3.14,18189.69375,651,40.14,189283.47,7.24,0.07823578896767215,True,171093.77625,0.0357894975554495,8321.2646,2024,1,20
2024-07-22,google ads,display,saas,uk,166792,6071,0.0364,3.15,18189.69375,323,59.21,23590.83,1.23,0.05320375555921594,False,5401.136250000003,0.017757308310921947,6071.2288,2024,7,22
2024-06-26,tiktok ads,search,saas,usa,7889,416,0.0528,1.0,416.0,16,26.0,2147.95,5.16,0.038461538461538464,True,1731.9499999999998,0.038461538461538464,416.5392,2024,6,26
2024-11-14,meta ads,video,e-commerce,india,129746,4891,0.0377,1.81,8852.71,117,75.66,26101.17,2.95,0.02392148844817011,True,17248.46,0.013216291960314978,4891.4241999999995,2024,11,14
2024-03-17,google ads,display,e-commerce,germany,94506,3269,0.0346,1.56,5099.64,193,26.42,7342.38,1.44,0.05903946160905476,False,2242.74,0.037845808723753045,3269.9076,2024,3,17
2024-05-17,google ads,display,edtech,canada,12086,594,0.0492,2.46,1461.24,21,69.58,3418.15,2.34,0.03535353535353535,True,1956.91,0.014371355834770469,594.6312,2024,5,17
2024-05-07,tiktok ads,display,saas,uk,145497,4743,0.0326,0.35,1660.05,313,5.3,81349.35,49.0,0.06599198819312671,True,79689.3,0.18854853769464774,4743.2022,2024,5,7
2024-05-18,meta ads,search,edtech,uae,14491,259,0.0179,1.7,440.3,3,146.77,260.32,0.59,0.011583011583011582,False,-179.98000000000002,0.006813536225300931,259.3889,2024,5,18
2024-03-13,meta ads,shopping,fintech,uae,156043,4478,0.0287,1.33,5955.74,193,30.86,22322.38,3.75,0.04309959803483698,True,16366.640000000001,0.03240571280814811,4478.4341,2024,3,13
2024-07-19,tiktok ads,display,healthcare,uk,115304,3551,0.0308,1.56,5539.56,232,23.88,22178.1,4.0,0.06533370881441847,True,16638.539999999997,0.04188058257334517,3551.3632000000002,2024,7,19
2024-09-24,tiktok ads,shopping,fintech,uae,132571,9147,0.069,1.02,9329.94,502,18.59,55471.3,5.95,0.05488138187383842,True,46141.36,0.0538052763469004,9147.399000000001,2024,9,24
2024-11-13,google ads,display,e-commerce,uae,92502,2960,0.032,2.06,6097.6,201,30.34,47885.36,7.85,0.0679054054054054,True,41787.76,0.03296378903175019,2960.064,2024,11,13
2024-11-23,google ads,display,edtech,usa,133792,6943,0.0519,2.35,16316.05,186,87.72,17630.23,1.08,0.02678957223102405,False,1314.1800000000003,0.011399817970648533,6943.8048,2024,11,23
2024-12-26,google ads,display,edtech,uk,77258,3963,0.0513,1.8,7133.4,135,52.84,34518.13,4.84,0.03406510219530658,True,27384.729999999996,0.018925056775170326,3963.3354,2024,12,26
2024-05-10,google ads,display,edtech,uae,74672,2665,0.0357,1.56,4157.4,129,32.23,32318.91,7.77,0.048405253283302065,True,28161.510000000002,0.03102900851493722,2665.7904000000003,2024,5,10
2024-04-18,tiktok ads,search,healthcare,australia,41558,1757,0.0423,1.21,2125.97,72,29.53,18414.15,8.66,0.040978941377347755,True,16288.180000000002,0.0338668937002874,1757.9034,2024,4,18
2024-12-05,google ads,shopping,healthcare,australia,134560,5947,0.0442,2.84,16889.48,144,117.29,23257.77,1.38,0.024213889355977805,False,6368.290000000001,0.008526017378865424,5947.552000000001,2024,12,5
2024-05-26,tiktok ads,search,e-commerce,canada,143518,10491,0.0731,0.85,8917.35,313,28.49,46285.52,5.19,0.02983509674959489,True,37368.17,0.03510011382305281,10491.165799999999,2024,5,26
2024-10-09,meta ads,video,fintech,uk,7402,91,0.0124,2.08,189.28,6,31.55,1105.17,5.84,0.06593406593406594,True,915.8900000000001,0.03169907016060862,91.78479999999999,2024,10,9
2024-09-25,google ads,shopping,edtech,australia,49225,2367,0.0481,1.84,4355.28,137,31.79,8811.53,2.02,0.05787917194761301,True,4456.250000000001,0.03145607171065925,2367.7225,2024,9,25
2024-07-28,google ads,video,healthcare,india,173678,11428,0.0658,2.11,18189.69375,310,77.78,83080.36,3.45,0.027126356317815892,True,64890.66625,0.01704261788354738,11428.0124,2024,7,28
2024-03-07,meta ads,display,healthcare,australia,92793,1261,0.0136,0.37,466.57,80,5.83,13024.34,27.92,0.063441712926249,True,12557.77,0.17146408898986218,1261.9848,2024,3,7
2024-08-09,tiktok ads,video,saas,uk,122408,6671,0.0545,1.17,7805.07,293,26.64,67215.82,8.61,0.04392145105681307,True,59410.75000000001,0.03753970175795989,6671.236,2024,8,9
2024-07-04,tiktok ads,search,e-commerce,uae,162826,7815,0.048,1.64,12816.6,120,106.81,13520.75,1.05,0.015355086372360844,False,704.1499999999996,0.009362857544122466,7815.648,2024,7,4
2024-07-10,meta ads,shopping,healthcare,india,134614,3190,0.0237,1.78,5678.2,188,30.2,41736.54,7.35,0.05893416927899686,True,36058.340000000004,0.03310908386460498,3190.3518,2024,7,10
2024-03-18,google ads,shopping,fintech,india,116451,3388,0.0291,3.39,11485.32,188,61.09,28791.61,2.51,0.05548996458087367,True,17306.29,0.01636872111530197,3388.7241,2024,3,18
2024-02-13,google ads,search,e-commerce,germany,188276,11277,0.0599,2.48,18189.69375,554,50.48,89376.47,3.2,0.04912654074665248,True,71186.77625,0.030456807443500804,11277.7324,2024,2,13
2024-07-14,meta ads,search,fintech,australia,165552,4337,0.0262,2.22,9628.14,132,72.94,21448.35,2.23,0.03043578510491123,True,11820.21,0.013709813110320374,4337.4624,2024,7,14
2024-08-18,meta ads,video,edtech,uk,82271,3397,0.0413,0.52,1766.44,36,49.07,6412.73,3.63,0.010597586105387106,True,4646.289999999999,0.02037997327959059,3397.7923,2024,8,18
2024-12-30,tiktok ads,search,fintech,germany,61921,3814,0.0616,0.31,1182.34,50,23.65,8842.35,7.48,0.013109596224436287,True,7660.01,0.04228902007882673,3814.3336,2024,12,30
2024-09-26,google ads,shopping,e-commerce,canada,161089,6540,0.0406,2.1,13734.0,285,48.19,49746.79,3.62,0.04357798165137615,True,36012.79,0.020751419833988642,6540.2134,2024,9,26
2024-09-13,google ads,shopping,healthcare,usa,85618,2679,0.0313,0.92,2464.68,74,33.31,6024.46,2.44,0.027622247107129527,True,3559.78,0.03002418163818427,2679.8434,2024,9,13
2024-12-12,meta ads,search,healthcare,australia,30457,606,0.0199,0.58,351.48,34,10.34,4981.94,14.17,0.056105610561056105,True,4630.459999999999,0.0967338113121657,606.0943,2024,12,12
2024-01-25,tiktok ads,search,e-commerce,india,46420,1880,0.0405,1.9,3572.0,113,31.61,5769.59,1.62,0.0601063829787234,True,2197.59,0.03163493840985442,1880.01,2024,1,25
2024-08-21,google ads,search,e-commerce,uk,180746,5024,0.0278,1.28,6430.72,64,100.48,17709.21,2.75,0.012738853503184714,True,11278.489999999998,0.009952229299363057,5024.7388,2024,8,21
2024-06-26,tiktok ads,search,saas,germany,131244,5604,0.0427,0.38,2129.52,229,9.3,65541.49,30.78,0.04086366880799429,True,63411.97000000001,0.1075359705473534,5604.1188,2024,6,26
2024-03-01,google ads,search,e-commerce,germany,86678,2158,0.0249,1.45,3129.1,163,19.2,27708.88,8.86,0.07553290083410566,True,24579.780000000002,0.052091655747659074,2158.2821999999996,2024,3,1
2024-11-03,google ads,display,edtech,canada,70226,4037,0.0575,2.16,8719.92,240,36.33,68153.47,7.82,0.0594500866980431,True,59433.55,0.027523188286131064,4037.9950000000003,2024,11,3
2024-12-01,google ads,search,fintech,germany,124119,6416,0.0517,2.55,16360.8,358,45.7,48445.72,2.96,0.05579800498753117,True,32084.920000000002,0.02188157058334556,6416.9523,2024,12,1
2024-05-16,google ads,shopping,healthcare,uae,126292,5165,0.0409,1.49,7695.85,110,69.96,14074.18,1.83,0.021297192642787996,True,6378.33,0.014293417881065768,5165.342799999999,2024,5,16
2024-02-23,google ads,video,e-commerce,canada,189935,10161,0.0535,1.49,15139.89,615,24.62,31748.86,2.1,0.06052553882491881,True,16608.97,0.040621166996589804,10161.5225,2024,2,23
2024-04-16,google ads,display,edtech,uae,103066,2380,0.0231,2.49,5926.2,121,48.98,20395.26,3.44,0.05084033613445378,True,14469.059999999998,0.020417805676487464,2380.8246,2024,4,16
2024-03-30,meta ads,shopping,e-commerce,usa,11083,193,0.0175,0.83,160.19,11,14.56,912.82,5.7,0.05699481865284974,True,752.6300000000001,0.0686684562082527,193.95250000000001,2024,3,30
2024-04-25,meta ads,display,edtech,uae,6074,128,0.0212,1.51,193.28,5,38.66,1253.71,6.49,0.0390625,True,1060.43,0.025869205298013245,128.7688,2024,4,25
2024-10-11,tiktok ads,video,healthcare,canada,54752,2814,0.0514,0.86,2420.04,137,17.66,13580.22,5.61,0.04868514570007108,True,11160.18,0.05661063453496636,2814.2528,2024,10,11
2024-02-10,meta ads,video,healthcare,uk,141313,4762,0.0337,1.05,5000.1,207,24.16,26737.15,5.35,0.04346913061738765,True,21737.050000000003,0.04139917201655967,4762.2481,2024,2,10
2024-11-28,tiktok ads,display,edtech,usa,34669,1965,0.0567,1.61,3163.65,74,42.75,12153.4,3.84,0.037659033078880404,True,8989.75,0.023390703775702116,1965.7323000000001,2024,11,28
2024-03-17,meta ads,display,e-commerce,australia,104714,1015,0.0097,0.93,943.95,78,12.1,20952.03,22.2,0.07684729064039408,True,20008.079999999998,0.08263149531225171,1015.7258,2024,3,17
2024-05-30,tiktok ads,video,healthcare,uae,109733,6616,0.0603,0.91,6020.56,516,11.67,53965.61,8.96,0.07799274486094317,True,47945.05,0.08570631303400347,6616.8999,2024,5,30
2024-09-16,tiktok ads,display,saas,usa,67502,5859,0.0868,0.48,2812.32,395,7.12,42271.31,15.03,0.06741764806280935,True,39458.99,0.14045343346418615,5859.1736,2024,9,16
2024-04-24,google ads,display,e-commerce,canada,129121,4893,0.0379,2.56,12526.08,137,91.43,7241.16,0.58,0.027999182505620272,False,-5284.92,0.01093718066625792,4893.6859,2024,4,24
2024-03-25,google ads,video,fintech,usa,173102,4414,0.0255,3.4,15007.6,341,44.01,52487.34,3.5,0.07725419120978703,True,37479.74,0.02272182094405501,4414.101,2024,3,25
2024-03-27,google ads,shopping,edtech,canada,140607,6397,0.0455,1.43,9147.71,393,23.28,82224.93,8.99,0.06143504767859934,True,73077.22,0.04296157180321633,6397.6185,2024,3,27
2024-01-11,google ads,search,healthcare,germany,48351,2156,0.0446,3.16,6812.96,83,82.08,7504.87,1.1,0.03849721706864564,False,691.9099999999999,0.01218266362931824,2156.4546,2024,1,11
2024-04-06,tiktok ads,video,fintech,germany,118135,8151,0.069,0.69,5624.19,428,13.14,64189.34,11.41,0.052508894614157774,True,58565.149999999994,0.07609984726689532,8151.3150000000005,2024,4,6
2024-06-25,tiktok ads,search,fintech,uk,20185,878,0.0435,0.61,535.58,27,19.84,7476.28,13.96,0.030751708428246014,True,6940.7,0.05041263676761641,878.0474999999999,2024,6,25
2024-11-29,tiktok ads,video,e-commerce,australia,50802,3617,0.0712,0.42,1519.14,279,5.44,22644.29,14.91,0.07713574785734034,True,21125.15,0.18365654251747698,3617.1023999999998,2024,11,29
2024-08-14,meta ads,shopping,e-commerce,canada,34048,694,0.0204,1.45,1006.3,49,20.54,12555.06,12.48,0.07060518731988473,True,11548.76,0.04869323263440326,694.5792,2024,8,14
2024-02-23,tiktok ads,video,saas,uae,56672,2397,0.0423,0.48,1150.56,138,8.34,33165.74,28.83,0.057571964956195244,True,32015.179999999997,0.1199415936587401,2397.2255999999998,2024,2,23
2024-05-15,google ads,video,fintech,uae,128962,7337,0.0569,1.35,9904.95,226,43.83,26098.81,2.63,0.030802780427967833,True,16193.86,0.02281687439108728,7337.9378,2024,5,15
2024-09-22,meta ads,video,healthcare,uk,15532,593,0.0382,1.43,847.99,45,18.84,2243.79,2.65,0.07588532883642496,True,1395.8,0.0530666635219755,593.3224,2024,9,22
2024-08-15,google ads,video,fintech,australia,154666,5939,0.0384,1.28,7601.92,366,20.77,24965.13,3.28,0.06162653645394848,True,17363.21,0.048145731604647246,5939.1744,2024,8,15
2024-08-22,tiktok ads,video,e-commerce,usa,9722,455,0.0469,1.21,550.55,29,18.98,3533.89,6.42,0.06373626373626373,True,2983.34,0.05267459812914359,455.9618,2024,8,22
2024-08-10,google ads,display,fintech,australia,24464,511,0.0209,1.12,572.32,20,28.62,5921.83,10.35,0.03913894324853229,True,5349.51,0.0349454850433324,511.2976,2024,8,10
2024-02-09,meta ads,video,e-commerce,india,170413,3936,0.0231,0.71,2794.56,63,44.36,12671.79,4.53,0.01600609756097561,True,9877.230000000001,0.02254379938165579,3936.5402999999997,2024,2,9
2024-03-12,tiktok ads,video,fintech,germany,109205,4499,0.0412,0.84,3779.16,49,77.13,13660.38,3.61,0.010891309179817737,True,9881.22,0.012965844261687783,4499.246,2024,3,12
2024-08-20,google ads,shopping,e-commerce,germany,161926,5424,0.0335,3.29,17844.96,87,205.11,11807.21,0.66,0.016039823008849558,False,-6037.75,0.004875326142507464,5424.521000000001,2024,8,20
2024-10-14,meta ads,search,e-commerce,uk,125725,1646,0.0131,0.81,1333.26,19,70.17,2319.58,1.74,0.011543134872417983,True,986.3199999999999,0.014250783793108622,1646.9975000000002,2024,10,14
2024-05-17,tiktok ads,video,healthcare,uae,116301,4198,0.0361,1.45,6087.1,212,28.71,37780.9,6.21,0.0505002382086708,True,31693.800000000003,0.03482775048873848,4198.4661,2024,5,17
2024-12-12,google ads,shopping,saas,canada,88251,2665,0.0302,1.29,3437.85,151,22.77,17509.21,5.09,0.05666041275797373,True,14071.359999999999,0.04392280058757654,2665.1802000000002,2024,12,12
2024-10-12,google ads,video,edtech,germany,185378,3244,0.0175,1.82,5904.08,246,24.0,67552.8,11.44,0.07583230579531443,True,61648.72,0.041666102085337595,3244.1150000000002,2024,10,12
2024-08-13,meta ads,shopping,saas,usa,177905,5532,0.0311,0.98,5421.36,370,14.65,14673.05,2.71,0.06688358640636298,True,9251.689999999999,0.06824855755751325,5532.845499999999,2024,8,13
2024-08-16,meta ads,video,e-commerce,canada,122845,2714,0.0221,0.57,1546.98,143,10.82,36419.79,23.54,0.052689756816507,True,34872.81,0.09243816985352105,2714.8745000000004,2024,8,16
2024-06-17,meta ads,video,healthcare,germany,36017,1210,0.0336,1.01,1222.1,28,43.65,1258.31,1.03,0.023140495867768594,False,36.210000000000036,0.02291138204729564,1210.1712,2024,6,17
2024-05-13,google ads,search,edtech,usa,71267,3962,0.0556,0.93,3684.66,287,12.84,50107.59,13.6,0.07243816254416961,True,46422.92999999999,0.07789049735932217,3962.4451999999997,2024,5,13
2024-01-04,meta ads,display,edtech,india,97152,1156,0.0119,0.54,624.24,43,14.52,4965.75,7.95,0.037197231833910036,True,4341.51,0.06888376265538895,1156.1088,2024,1,4
2024-09-03,meta ads,shopping,e-commerce,usa,33834,906,0.0268,0.88,797.28,23,34.66,2361.23,2.96,0.025386313465783666,True,1563.95,0.028848083483845075,906.7512,2024,9,3
2024-12-14,tiktok ads,shopping,e-commerce,canada,183775,7093,0.0386,1.0,7093.0,373,19.02,88634.0,12.5,0.05258705766248414,True,81541.0,0.05258705766248414,7093.715,2024,12,14
2024-08-31,meta ads,search,fintech,uae,199405,5204,0.0261,0.96,4995.84,333,15.0,25169.83,5.04,0.06398923904688701,True,20173.99,0.0666554573405073,5204.4705,2024,8,31
2024-03-19,tiktok ads,search,healthcare,germany,169512,9475,0.0559,1.41,13359.75,203,65.81,26995.02,2.02,0.02142480211081794,True,13635.27,0.015194895114055277,9475.7208,2024,3,19
2024-11-06,google ads,display,edtech,india,14884,541,0.0364,3.25,1758.25,43,40.89,4123.58,2.35,0.07948243992606285,True,2365.33,0.024456135361865493,541.7776,2024,11,6
2024-11-19,tiktok ads,shopping,healthcare,germany,47623,1695,0.0356,1.85,3135.75,36,87.1,9884.86,3.15,0.021238938053097345,True,6749.110000000001,0.011480507055728294,1695.3788,2024,11,19
2024-11-24,meta ads,search,e-commerce,usa,102780,1952,0.019,1.2,2342.4,63,37.18,16160.9,6.9,0.03227459016393443,True,13818.5,0.026895491803278687,1952.82,2024,11,24
2024-02-10,google ads,shopping,healthcare,australia,167717,4142,0.0247,1.73,7165.66,71,100.92,15937.54,2.22,0.017141477547078707,True,8771.880000000001,0.009908368524322952,4142.6099,2024,2,10
2024-09-05,meta ads,search,e-commerce,uk,189598,6673,0.0352,1.99,13279.27,170,78.11,36177.68,2.72,0.02547579799190769,True,22898.41,0.012801908538647079,6673.8496000000005,2024,9,5
2024-01-21,tiktok ads,display,saas,germany,92273,6237,0.0676,1.41,8794.17,291,30.22,72065.02,8.19,0.046657046657046654,True,63270.850000000006,0.033090104012089824,6237.654799999999,2024,1,21
2024-09-05,google ads,display,fintech,uk,118884,5932,0.0499,2.95,17499.4,450,38.89,121374.91,6.94,0.07585974376264329,True,103875.51000000001,0.025715167377167215,5932.3116,2024,9,5
2024-04-04,google ads,search,healthcare,australia,84303,4417,0.0524,3.12,13781.04,100,137.81,20354.89,1.48,0.022639800769753225,False,6573.8499999999985,0.007256346400561931,4417.4772,2024,4,4
2024-01-04,google ads,video,edtech,germany,89730,4621,0.0515,2.68,12384.28,277,44.71,13483.54,1.09,0.05994373512226791,False,1099.2600000000002,0.022367065344129813,4621.094999999999,2024,1,4
2024-11-30,google ads,search,saas,uk,174737,5207,0.0298,1.44,7498.08,398,18.84,90351.24,12.05,0.07643556750528135,True,82853.16,0.05308025521200094,5207.1626,2024,11,30
2024-09-10,google ads,shopping,healthcare,germany,145508,7158,0.0492,1.44,10307.52,566,18.21,76404.29,7.41,0.07907236658284438,True,66096.76999999999,0.05491136568253081,7158.9936,2024,9,10
2024-04-24,google ads,shopping,edtech,australia,75649,1792,0.0237,2.78,4981.76,110,45.29,12588.99,2.53,0.06138392857142857,True,7607.23,0.022080549845837613,1792.8813,2024,4,24
2024-03-25,tiktok ads,display,e-commerce,uk,85522,3378,0.0395,0.35,1182.3,167,7.08,30312.31,25.64,0.049437537004144466,True,29130.010000000002,0.14125010572612703,3378.119,2024,3,25
2024-11-19,meta ads,shopping,healthcare,canada,19588,434,0.0222,1.77,768.18,5,153.64,560.03,0.73,0.01152073732718894,False,-208.14999999999998,0.0065088911453044865,434.85360000000003,2024,11,19
2024-11-02,tiktok ads,video,e-commerce,canada,92985,8024,0.0863,0.85,6820.4,520,13.12,150774.99,22.11,0.06480558325024925,True,143954.59,0.07624186264735207,8024.605500000001,2024,11,2
2024-03-21,google ads,video,e-commerce,usa,134198,2670,0.0199,3.15,8410.5,71,118.46,14769.75,1.76,0.02659176029962547,True,6359.25,0.008441828666547767,2670.5402,2024,3,21
2024-12-06,tiktok ads,search,e-commerce,canada,25951,809,0.0312,0.48,388.32,61,6.37,10397.04,26.77,0.0754017305315204,True,10008.720000000001,0.15708693860733416,809.6712,2024,12,6
2024-10-19,google ads,shopping,e-commerce,uk,55385,1678,0.0303,1.44,2416.32,64,37.76,18110.48,7.5,0.03814064362336114,True,15694.16,0.02648655807177857,1678.1655,2024,10,19
2024-01-01,google ads,search,saas,india,21702,1000,0.0461,3.17,3170.0,17,186.47,3670.88,1.16,0.017,False,500.8800000000001,0.005362776025236593,1000.4622,2024,1,1
2024-02-27,tiktok ads,search,saas,uae,195972,13796,0.0704,0.5,6898.0,645,10.69,54701.33,7.93,0.04675268193679327,True,47803.33,0.09350536387358654,13796.428800000002,2024,2,27
2024-09-12,meta ads,search,healthcare,uae,73447,2401,0.0327,1.44,3457.44,93,37.18,11150.38,3.23,0.038733860891295296,True,7692.939999999999,0.026898514507843953,2401.7169,2024,9,12
2024-10-17,meta ads,search,healthcare,uae,55867,1681,0.0301,1.98,3328.38,32,104.01,3790.94,1.14,0.01903628792385485,False,462.55999999999995,0.009614286830229721,1681.5966999999998,2024,10,17
2024-05-19,google ads,display,fintech,uk,64567,1439,0.0223,2.29,3295.31,64,51.49,4231.38,1.28,0.04447533009034051,False,936.0700000000002,0.019421541524166162,1439.8441,2024,5,19
2024-07-02,tiktok ads,shopping,saas,canada,97254,3374,0.0347,1.65,5567.1,63,88.37,17255.15,3.1,0.01867219917012448,True,11688.050000000001,0.011316484345529988,3374.7138,2024,7,2
2024-01-20,meta ads,shopping,healthcare,uk,147897,2144,0.0145,1.94,4159.36,24,173.31,3826.61,0.92,0.011194029850746268,False,-332.74999999999955,0.005770118479766119,2144.5065,2024,1,20
2024-09-13,meta ads,display,healthcare,germany,115379,5134,0.0445,2.41,12372.94,391,31.64,109895.16,8.88,0.076158940397351,True,97522.22,0.03160122008188838,5134.3655,2024,9,13
2024-03-03,google ads,search,fintech,uk,51566,1531,0.0297,1.39,2128.09,112,19.0,6716.48,3.16,0.07315480078380143,True,4588.389999999999,0.052629353081871534,1531.5102,2024,3,3
2024-06-18,google ads,search,healthcare,uae,184889,6212,0.0336,2.17,13480.04,73,184.66,2434.91,0.18,0.011751448808757245,False,-11045.130000000001,0.005415414197583983,6212.270399999999,2024,6,18
2024-04-17,tiktok ads,shopping,edtech,australia,100028,7402,0.074,0.73,5403.46,100,54.03,7280.48,1.35,0.013509862199405566,False,1877.0199999999995,0.01850666054713091,7402.071999999999,2024,4,17
2024-07-31,tiktok ads,search,edtech,india,29741,1287,0.0433,1.23,1583.01,55,28.78,6012.36,3.8,0.042735042735042736,True,4429.349999999999,0.03474393718296157,1287.7853,2024,7,31
2024-03-12,google ads,shopping,fintech,australia,155033,5782,0.0373,2.17,12546.94,248,50.59,71470.23,5.7,0.04289173296437219,True,58923.28999999999,0.01976577555961852,5782.7309,2024,3,12
2024-08-15,tiktok ads,shopping,fintech,canada,13562,790,0.0583,1.18,932.2,40,23.3,7014.55,7.52,0.05063291139240506,True,6082.35,0.04290924694271615,790.6646,2024,8,15
2024-01-18,meta ads,shopping,healthcare,uae,84830,2612,0.0308,1.98,5171.76,84,61.57,6284.59,1.22,0.03215926493108729,False,1112.83,0.01624205299549863,2612.764,2024,1,18
2024-05-21,meta ads,shopping,healthcare,germany,119427,1146,0.0096,1.93,2211.78,27,81.92,5094.36,2.3,0.02356020942408377,True,2882.5799999999995,0.012207362395898326,1146.4992,2024,5,21
2024-08-15,google ads,shopping,edtech,india,175623,9483,0.054,0.97,9198.51,268,34.32,79311.56,8.62,0.028261098808393968,True,70113.05,0.02913515341071543,9483.642,2024,8,15
2024-07-25,google ads,search,saas,australia,93919,4968,0.0529,2.55,12668.4,308,41.13,66254.75,5.23,0.061996779388083734,True,53586.35,0.024312462505130878,4968.3151,2024,7,25
2024-11-04,tiktok ads,display,fintech,uae,46190,3030,0.0656,0.42,1272.6,183,6.95,38945.83,30.6,0.060396039603960394,True,37673.23,0.14380009429514382,3030.0640000000003,2024,11,4
2024-10-29,meta ads,display,healthcare,australia,152996,3136,0.0205,1.79,5613.44,82,68.46,6472.17,1.15,0.02614795918367347,False,858.7300000000005,0.014607798426633224,3136.418,2024,10,29
2024-06-03,tiktok ads,shopping,e-commerce,uae,62600,3142,0.0502,0.71,2230.82,245,9.11,17495.08,7.84,0.07797581158497773,True,15264.260000000002,0.10982508673940523,3142.52,2024,6,3
2024-02-29,meta ads,search,e-commerce,uae,36127,610,0.0169,1.11,677.1,45,15.05,6906.4,10.2,0.07377049180327869,True,6229.299999999999,0.06645990252547629,610.5463,2024,2,29
2024-04-28,tiktok ads,video,edtech,india,110940,6512,0.0587,1.41,9181.92,108,85.02,14612.87,1.59,0.016584766584766583,True,5430.950000000001,0.011762245804798996,6512.178,2024,4,28
2024-04-01,meta ads,search,e-commerce,uk,91332,3762,0.0412,0.65,2445.3,125,19.56,31285.11,12.79,0.03322700691121744,True,28839.81,0.05111847217110375,3762.8784,2024,4,1
2024-08-27,tiktok ads,video,edtech,uae,149526,4321,0.0289,0.78,3370.38,120,28.09,25118.55,7.45,0.0277713492247165,True,21748.17,0.03560429387784167,4321.301399999999,2024,8,27
2024-04-29,meta ads,search,healthcare,usa,77746,2861,0.0368,1.04,2975.44,82,36.29,21523.93,7.23,0.028661307235232435,True,18548.49,0.02755894926464657,2861.0528,2024,4,29
2024-04-17,google ads,video,healthcare,uk,105804,3110,0.0294,0.97,3016.7,200,15.08,49067.29,16.27,0.06430868167202572,True,46050.590000000004,0.06629760997116055,3110.6376,2024,4,17
2024-09-15,meta ads,video,fintech,germany,37599,1225,0.0326,1.3,1592.5,73,21.82,19164.89,12.03,0.05959183673469388,True,17572.39,0.04583987441130298,1225.7274,2024,9,15
2024-04-14,google ads,shopping,e-commerce,india,9791,519,0.0531,3.95,2050.05,40,51.25,2255.24,1.1,0.07707129094412331,False,205.1899999999996,0.01951171922636033,519.9021,2024,4,14
2024-02-29,google ads,search,healthcare,usa,34802,1708,0.0491,2.9,4953.2,72,68.79,6827.25,1.38,0.04215456674473068,False,1874.0500000000002,0.014536057498182993,1708.7782,2024,2,29
2024-10-17,tiktok ads,display,healthcare,india,81394,5192,0.0638,0.94,4880.48,253,19.29,41499.01,8.5,0.048728813559322036,True,36618.53,0.05183916336098089,5192.937199999999,2024,10,17
2024-09-06,google ads,shopping,e-commerce,germany,101299,3504,0.0346,1.8,6307.2,250,25.23,36776.35,5.83,0.07134703196347032,True,30469.149999999998,0.03963723997970573,3504.9454,2024,9,6
2024-08-30,meta ads,video,healthcare,germany,140431,1544,0.011,0.52,802.88,74,10.85,2904.54,3.62,0.04792746113989637,True,2101.66,0.09216819449980072,1544.741,2024,8,30
2024-06-04,google ads,video,saas,canada,113368,5260,0.0464,1.31,6890.6,168,41.02,8983.58,1.3,0.03193916349809886,False,2092.9799999999996,0.0243810408382434,5260.2752,2024,6,4
2024-06-18,google ads,display,e-commerce,germany,89263,3695,0.0414,1.77,6540.15,155,42.19,19291.23,2.95,0.04194857916102842,True,12751.08,0.023699762237869165,3695.4882,2024,6,18
2024-08-01,meta ads,display,e-commerce,usa,168947,4510,0.0267,1.94,8749.4,179,48.88,48341.14,5.53,0.03968957871396896,True,39591.74,0.02045854572884998,4510.8849,2024,8,1
2024-06-13,tiktok ads,search,edtech,uae,139511,8384,0.0601,1.35,11318.4,209,54.16,26357.3,2.33,0.02492843511450382,True,15038.9,0.01846550749222505,8384.6111,2024,6,13
2024-09-12,google ads,search,fintech,uk,25927,1501,0.0579,1.01,1516.01,44,34.45,4091.03,2.7,0.029313790806129246,True,2575.0200000000004,0.029023555253593313,1501.1733,2024,9,12
